,support,itemsets
7904,0.03870310643354269,"frozenset({'P00201442', 'P00111142'})"
7905,0.03174333729417756,"frozenset({'P00210042', 'P00111142'})"
7906,0.0344593447631981,"frozenset({'P00216342', 'P00111142'})"
7907,0.030215583092853507,"frozenset({'P00220142', 'P00111142'})"
7908,0.044814123238838904,"frozenset({'P00220442', 'P00111142'})"
7909,0.04532337463928026,"frozenset({'P00221442', 'P00111142'})"
7910,0.03615684943133594,"frozenset({'P00221542', 'P00111142'})"
7911,0.04040061110168053,"frozenset({'P00226342', 'P00111142'})"
7912,0.04192836530300458,"frozenset({'P00233542', 'P00111142'})"
7913,0.06874893905958242,"frozenset({'P00237542', 'P00111142'})"
7914,0.030215583092853507,"frozenset({'P00240142', 'P00111142'})"
7915,0.030555084026481074,"frozenset({'P00241642', 'P00111142'})"
7916,0.05482940078085215,"frozenset({'P00242742', 'P00111142'})"
7917,0.044304871838397555,"frozenset({'P00243942', 'P00111142'})"
7918,0.03462909523001188,"frozenset({'P00244042', 'P00111142'})"
7919,0.03768460363265999,"frozenset({'P00245642', 'P00111142'})"
7920,0.030724834493294856,"frozenset({'P00248142', 'P00111142'})"
7921,0.038872856900356474,"frozenset({'P00249542', 'P00111142'})"
7922,0.03310134102868783,"frozenset({'P00249642', 'P00111142'})"
7923,0.05499915124766593,"frozenset({'P00251242', 'P00111142'})"
7924,0.051094890510948905,"frozenset({'P00255842', 'P00111142'})"
7925,0.04328636903751485,"frozenset({'P00258742', 'P00111142'})"
7926,0.044304871838397555,"frozenset({'P00259342', 'P00111142'})"
7927,0.038024104566287555,"frozenset({'P00260042', 'P00111142'})"
7928,0.06501442878967917,"frozenset({'P00265242', 'P00111142'})"
7929,0.0646749278560516,"frozenset({'P00270942', 'P00111142'})"
7930,0.03938210830079783,"frozenset({'P00271142', 'P00111142'})"
7931,0.030555084026481074,"frozenset({'P00274042', 'P00111142'})"
7932,0.039212357833984045,"frozenset({'P00275842', 'P00111142'})"
7933,0.046511627906976744,"frozenset({'P00277442', 'P00111142'})"
7934,0.0480393821083008,"frozenset({'P00277642', 'P00111142'})"
7935,0.04328636903751485,"frozenset({'P00278642', 'P00111142'})"
7936,0.031913087760991346,"frozenset({'P00282042', 'P00111142'})"
7937,0.0427771176370735,"frozenset({'P00295942', 'P00111142'})"
7938,0.03496859616363945,"frozenset({'P00303342', 'P00111142'})"
7939,0.031913087760991346,"frozenset({'P00313342', 'P00111142'})"
7940,0.03530809709726702,"frozenset({'P00318742', 'P00111142'})"
7941,0.03089458496010864,"frozenset({'P00319042', 'P00111142'})"
7942,0.03361059242912918,"frozenset({'P00321742', 'P00111142'})"
7943,0.05092514004413512,"frozenset({'P00323942', 'P00111142'})"
7944,0.03089458496010864,"frozenset({'P00324942', 'P00111142'})"
7945,0.051943642845017825,"frozenset({'P00329542', 'P00111142'})"
7946,0.04583262603972161,"frozenset({'P00334242', 'P00111142'})"
7947,0.03038533355966729,"frozenset({'P00338442', 'P00111142'})"
7948,0.03140383636054999,"frozenset({'P00343042', 'P00111142'})"
7949,0.030724834493294856,"frozenset({'P00345842', 'P00111142'})"
7950,0.045153624172466475,"frozenset({'P00346142', 'P00111142'})"
7951,0.04107961296893566,"frozenset({'P00346242', 'P00111142'})"
7952,0.03038533355966729,"frozenset({'P00346342', 'P00111142'})"
7953,0.037514853165846206,"frozenset({'P00355142', 'P00111142'})"
7954,0.052792395179086744,"frozenset({'P0097242', 'P00111142'})"
7955,0.03004583262603972,"frozenset({'P00111242', 'P00112142'})"
7956,0.031573586827363775,"frozenset({'P00111242', 'P00112542'})"
7957,0.03225258869461891,"frozenset({'P00111742', 'P00111942'})"
7958,0.04888813444236972,"frozenset({'P00111742', 'P00112142'})"
7959,0.032082838227805124,"frozenset({'P00111742', 'P00112442'})"
7960,0.04837888304192837,"frozenset({'P00111742', 'P00112542'})"
7961,0.031573586827363775,"frozenset({'P00111742', 'P00113142'})"
7962,0.03479884569682567,"frozenset({'P00111742', 'P00113242'})"
7963,0.04719062977423188,"frozenset({'P00111742', 'P00114942'})"
7964,0.03428959429638431,"frozenset({'P00111742', 'P00116842'})"
7965,0.038363605499915125,"frozenset({'P00111742', 'P00117442'})"
7966,0.047699881174673234,"frozenset({'P00111742', 'P00117942'})"
7967,0.031573586827363775,"frozenset({'P00111742', 'P00120042'})"
7968,0.032931590561874044,"frozenset({'P00111742', 'P00127642'})"
7969,0.0344593447631981,"frozenset({'P00111742', 'P00128942'})"
7970,0.0344593447631981,"frozenset({'P00111742', 'P00140742'})"
7971,0.046511627906976744,"frozenset({'P00111742', 'P00145042'})"
7972,0.031064335426922423,"frozenset({'P00111742', 'P00145442'})"
7973,0.03768460363265999,"frozenset({'P00111742', 'P00148642'})"
7974,0.032082838227805124,"frozenset({'P00111742', 'P00183242'})"
7975,0.04023086063486674,"frozenset({'P00111742', 'P00184942'})"
7976,0.03310134102868783,"frozenset({'P00111742', 'P00220442'})"
7977,0.04413512137158377,"frozenset({'P00111742', 'P00237542'})"
7978,0.0364963503649635,"frozenset({'P00111742', 'P00242742'})"
7979,0.034119843829570534,"frozenset({'P00111742', 'P00245642'})"
7980,0.03819385503310134,"frozenset({'P00111742', 'P00251242'})"
7981,0.040061110168052964,"frozenset({'P00111742', 'P00255842'})"
7982,0.03310134102868783,"frozenset({'P00111742', 'P00258742'})"
7983,0.0344593447631981,"frozenset({'P00111742', 'P00259342'})"
7984,0.050246138176879986,"frozenset({'P00111742', 'P00265242'})"
7985,0.044814123238838904,"frozenset({'P00111742', 'P00270942'})"
7986,0.03038533355966729,"frozenset({'P00111742', 'P00271142'})"
7987,0.03038533355966729,"frozenset({'P00111742', 'P00275842'})"
7988,0.034119843829570534,"frozenset({'P00111742', 'P00277442'})"
7989,0.0364963503649635,"frozenset({'P00111742', 'P00277642'})"
7990,0.03259208962824648,"frozenset({'P00111742', 'P00278642'})"
7991,0.031573586827363775,"frozenset({'P00111742', 'P00295942'})"
7992,0.04158886436937702,"frozenset({'P00111742', 'P00323942'})"
7993,0.03225258869461891,"frozenset({'P00111742', 'P00329542'})"
7994,0.03564759803089459,"frozenset({'P00111742', 'P00334242'})"
7995,0.03004583262603972,"frozenset({'P00111742', 'P00346142'})"
7996,0.032931590561874044,"frozenset({'P00111742', 'P0097242'})"
7997,0.030215583092853507,"frozenset({'P00117942', 'P00111842'})"
7998,0.030215583092853507,"frozenset({'P00111842', 'P00184942'})"
7999,0.030215583092853507,"frozenset({'P00111842', 'P00220442'})"
8000,0.030555084026481074,"frozenset({'P00255842', 'P00111842'})"
8001,0.03462909523001188,"frozenset({'P00265242', 'P00111842'})"
8002,0.039212357833984045,"frozenset({'P00111942', 'P00112142'})"
8003,0.037854354099473776,"frozenset({'P00111942', 'P00112442'})"
8004,0.03734510269903242,"frozenset({'P00111942', 'P00112542'})"
8005,0.03717535223221864,"frozenset({'P00111942', 'P00113242'})"
8006,0.030215583092853507,"frozenset({'P00111942', 'P00113342'})"
8007,0.03174333729417756,"frozenset({'P00111942', 'P00113642'})"
8008,0.03564759803089459,"frozenset({'P00111942', 'P00114942'})"
8009,0.031913087760991346,"frozenset({'P00111942', 'P00115642'})"
8010,0.03140383636054999,"frozenset({'P00111942', 'P00116842'})"
8011,0.03683585129859107,"frozenset({'P00111942', 'P00117442'})"
8012,0.040061110168052964,"frozenset({'P00111942', 'P00117942'})"
8013,0.03140383636054999,"frozenset({'P00111942', 'P00120342'})"
8014,0.03530809709726702,"frozenset({'P00111942', 'P00128942'})"
8015,0.030555084026481074,"frozenset({'P00111942', 'P00129642'})"
8016,0.03853335596672891,"frozenset({'P00145042', 'P00111942'})"
8017,0.036666100831777286,"frozenset({'P00111942', 'P00148642'})"
8018,0.03344084196231539,"frozenset({'P00111942', 'P00182142'})"
8019,0.04311661857070107,"frozenset({'P00111942', 'P00184942'})"
8020,0.03123408589373621,"frozenset({'P00111942', 'P00220442'})"
8021,0.03462909523001188,"frozenset({'P00111942', 'P00237542'})"
8022,0.03734510269903242,"frozenset({'P00111942', 'P00251242'})"
8023,0.035817348497708366,"frozenset({'P00111942', 'P00255842'})"
8024,0.03174333729417756,"frozenset({'P00111942', 'P00258742'})"
8025,0.04634187744016296,"frozenset({'P00111942', 'P00265242'})"
8026,0.03564759803089459,"frozenset({'P00111942', 'P00270942'})"
8027,0.030724834493294856,"frozenset({'P00111942', 'P00277642'})"
8028,0.03140383636054999,"frozenset({'P00111942', 'P00278642'})"
8029,0.032931590561874044,"frozenset({'P00111942', 'P00323942'})"
8030,0.031573586827363775,"frozenset({'P00111942', 'P0097242'})"
8031,0.0480393821083008,"frozenset({'P00112442', 'P00112142'})"
8032,0.07553895773213376,"frozenset({'P00112542', 'P00112142'})"
8033,0.03598709896452215,"frozenset({'P00112642', 'P00112142'})"
8034,0.037854354099473776,"frozenset({'P00113042', 'P00112142'})"
8035,0.05448989984722458,"frozenset({'P00113142', 'P00112142'})"
8036,0.056526905448989986,"frozenset({'P00113242', 'P00112142'})"
8037,0.04736038024104566,"frozenset({'P00113342', 'P00112142'})"
8038,0.040909862502121884,"frozenset({'P00113642', 'P00112142'})"
8039,0.032931590561874044,"frozenset({'P00114042', 'P00112142'})"
8040,0.03038533355966729,"frozenset({'P00114342', 'P00112142'})"
8041,0.031573586827363775,"frozenset({'P00112142', 'P00114442'})"
8042,0.08334747920556781,"frozenset({'P00114942', 'P00112142'})"
8043,0.04209811576981837,"frozenset({'P00112142', 'P00115142'})"
8044,0.03513834663045323,"frozenset({'P00115542', 'P00112142'})"
8045,0.03853335596672891,"frozenset({'P00115642', 'P00112142'})"
8046,0.033780342895942964,"frozenset({'P00115942', 'P00112142'})"
8047,0.03462909523001188,"frozenset({'P00116142', 'P00112142'})"
8048,0.04107961296893566,"frozenset({'P00116742', 'P00112142'})"
8049,0.05805465965031404,"frozenset({'P00116842', 'P00112142'})"
8050,0.06840943812595485,"frozenset({'P00117442', 'P00112142'})"
8051,0.0354778475640808,"frozenset({'P00117542', 'P00112142'})"
8052,0.08368698013919539,"frozenset({'P00117942', 'P00112142'})"
8053,0.03089458496010864,"frozenset({'P00118442', 'P00112142'})"
8054,0.03768460363265999,"frozenset({'P00118742', 'P00112142'})"
8055,0.034119843829570534,"frozenset({'P00119142', 'P00112142'})"
8056,0.0364963503649635,"frozenset({'P00119742', 'P00112142'})"
8057,0.06874893905958242,"frozenset({'P00112142', 'P00120042'})"
8058,0.03955185876761161,"frozenset({'P00120342', 'P00112142'})"
8059,0.03259208962824648,"frozenset({'P00121142', 'P00112142'})"
8060,0.045153624172466475,"frozenset({'P00121342', 'P00112142'})"
8061,0.05550840264810728,"frozenset({'P00121642', 'P00112142'})"
8062,0.03717535223221864,"frozenset({'P00122442', 'P00112142'})"
8063,0.05398064844678323,"frozenset({'P00125942', 'P00112142'})"
8064,0.03462909523001188,"frozenset({'P00126142', 'P00112142'})"
8065,0.04040061110168053,"frozenset({'P00127242', 'P00112142'})"
8066,0.03395009336275675,"frozenset({'P00127342', 'P00112142'})"
8067,0.04107961296893566,"frozenset({'P00112142', 'P00127442'})"
8068,0.057884909183500255,"frozenset({'P00127642', 'P00112142'})"
8069,0.03768460363265999,"frozenset({'P00127742', 'P00112142'})"
8070,0.04922763537599728,"frozenset({'P00127842', 'P00112142'})"
8071,0.03768460363265999,"frozenset({'P00127942', 'P00112142'})"
8072,0.031573586827363775,"frozenset({'P00128242', 'P00112142'})"
8073,0.05941266338482431,"frozenset({'P00128942', 'P00112142'})"
8074,0.0407401120353081,"frozenset({'P00129342', 'P00112142'})"
8075,0.04413512137158377,"frozenset({'P00129542', 'P00112142'})"
8076,0.04617212697334918,"frozenset({'P00129642', 'P00112142'})"
8077,0.03904260736717026,"frozenset({'P00129842', 'P00112142'})"
8078,0.030724834493294856,"frozenset({'P00130642', 'P00112142'})"
8079,0.03683585129859107,"frozenset({'P00130742', 'P00112142'})"
8080,0.033271091495501615,"frozenset({'P00112142', 'P00138542'})"
8081,0.03938210830079783,"frozenset({'P00139942', 'P00112142'})"
8082,0.059242912918010524,"frozenset({'P00140742', 'P00112142'})"
8083,0.04871838397555593,"frozenset({'P00142142', 'P00112142'})"
8084,0.036666100831777286,"frozenset({'P00142942', 'P00112142'})"
8085,0.04786963164148701,"frozenset({'P00144642', 'P00112142'})"
8086,0.08860974367679511,"frozenset({'P00145042', 'P00112142'})"
8087,0.05126464097776269,"frozenset({'P00145442', 'P00112142'})"
8088,0.03955185876761161,"frozenset({'P00147742', 'P00112142'})"
8089,0.05516890171447972,"frozenset({'P00147942', 'P00112142'})"
8090,0.06060091665252079,"frozenset({'P00148642', 'P00112142'})"
8091,0.031064335426922423,"frozenset({'P00150342', 'P00112142'})"
8092,0.0364963503649635,"frozenset({'P00150542', 'P00112142'})"
8093,0.0407401120353081,"frozenset({'P00151742', 'P00112142'})"
8094,0.03361059242912918,"frozenset({'P00153742', 'P00112142'})"
8095,0.040061110168052964,"frozenset({'P00112142', 'P00153842'})"
8096,0.044814123238838904,"frozenset({'P00154042', 'P00112142'})"
8097,0.0354778475640808,"frozenset({'P00154642', 'P00112142'})"
8098,0.045153624172466475,"frozenset({'P00156442', 'P00112142'})"
8099,0.044644372772025126,"frozenset({'P00157542', 'P00112142'})"
8100,0.033780342895942964,"frozenset({'P00157642', 'P00112142'})"
8101,0.039212357833984045,"frozenset({'P00158542', 'P00112142'})"
8102,0.03038533355966729,"frozenset({'P00159442', 'P00112142'})"
8103,0.03530809709726702,"frozenset({'P00159542', 'P00112142'})"
8104,0.03140383636054999,"frozenset({'P00161442', 'P00112142'})"
8105,0.04736038024104566,"frozenset({'P00161942', 'P00112142'})"
8106,0.03530809709726702,"frozenset({'P00112142', 'P00169742'})"
8107,0.03904260736717026,"frozenset({'P00173042', 'P00112142'})"
8108,0.0417586148361908,"frozenset({'P00112142', 'P00173842'})"
8109,0.04107961296893566,"frozenset({'P00174442', 'P00112142'})"
8110,0.04141911390256323,"frozenset({'P00177542', 'P00112142'})"
8111,0.04311661857070107,"frozenset({'P00178242', 'P00112142'})"
8112,0.05228314377864539,"frozenset({'P00178942', 'P00112142'})"
8113,0.03123408589373621,"frozenset({'P00181542', 'P00112142'})"
8114,0.05771515871668647,"frozenset({'P00182142', 'P00112142'})"
8115,0.038872856900356474,"frozenset({'P00182242', 'P00112142'})"
8116,0.030215583092853507,"frozenset({'P00182342', 'P00112142'})"
8117,0.04023086063486674,"frozenset({'P00182742', 'P00112142'})"
8118,0.050585639110507556,"frozenset({'P00183242', 'P00112142'})"
8119,0.044644372772025126,"frozenset({'P00183342', 'P00112142'})"
8120,0.03140383636054999,"frozenset({'P00112142', 'P00184242'})"
8121,0.08317772873875404,"frozenset({'P00184942', 'P00112142'})"
8122,0.03683585129859107,"frozenset({'P00187442', 'P00112142'})"
8123,0.03140383636054999,"frozenset({'P00187842', 'P00112142'})"
8124,0.03123408589373621,"frozenset({'P00190042', 'P00112142'})"
8125,0.03955185876761161,"frozenset({'P00112142', 'P00190142'})"
8126,0.030215583092853507,"frozenset({'P00191442', 'P00112142'})"
8127,0.0417586148361908,"frozenset({'P00192042', 'P00112142'})"
8128,0.04311661857070107,"frozenset({'P00192542', 'P00112142'})"
8129,0.050246138176879986,"frozenset({'P00193542', 'P00112142'})"
8130,0.03089458496010864,"frozenset({'P00198142', 'P00112142'})"
8131,0.03123408589373621,"frozenset({'P00198742', 'P00112142'})"
8132,0.050585639110507556,"frozenset({'P00199442', 'P00112142'})"
8133,0.03395009336275675,"frozenset({'P00201342', 'P00112142'})"
8134,0.044814123238838904,"frozenset({'P00201442', 'P00112142'})"
8135,0.03344084196231539,"frozenset({'P00205942', 'P00112142'})"
8136,0.036666100831777286,"frozenset({'P00207942', 'P00112142'})"
8137,0.04209811576981837,"frozenset({'P00210042', 'P00112142'})"
8138,0.03717535223221864,"frozenset({'P00211142', 'P00112142'})"
8139,0.03683585129859107,"frozenset({'P00212942', 'P00112142'})"
8140,0.033780342895942964,"frozenset({'P00213242', 'P00112142'})"
8141,0.039721609234425394,"frozenset({'P00216142', 'P00112142'})"
8142,0.04956713630962485,"frozenset({'P00216342', 'P00112142'})"
8143,0.03310134102868783,"frozenset({'P00220142', 'P00112142'})"
8144,0.03632659989814972,"frozenset({'P00220342', 'P00112142'})"
8145,0.06280767272109998,"frozenset({'P00220442', 'P00112142'})"
8146,0.055338652181293496,"frozenset({'P00221442', 'P00112142'})"
8147,0.03938210830079783,"frozenset({'P00221542', 'P00112142'})"
8148,0.038024104566287555,"frozenset({'P00226342', 'P00112142'})"
8149,0.03853335596672891,"frozenset({'P00227842', 'P00112142'})"
8150,0.04617212697334918,"frozenset({'P00233542', 'P00112142'})"
8151,0.08759124087591241,"frozenset({'P00237542', 'P00112142'})"
8152,0.03938210830079783,"frozenset({'P00240142', 'P00112142'})"
8153,0.03700560176540486,"frozenset({'P00241642', 'P00112142'})"
8154,0.07536920726531998,"frozenset({'P00242742', 'P00112142'})"
8155,0.05415039891359701,"frozenset({'P00243942', 'P00112142'})"
8156,0.03734510269903242,"frozenset({'P00244042', 'P00112142'})"
8157,0.04498387370565269,"frozenset({'P00245642', 'P00112142'})"
8158,0.046511627906976744,"frozenset({'P00248142', 'P00112142'})"
8159,0.048548633508742146,"frozenset({'P00249542', 'P00112142'})"
8160,0.04311661857070107,"frozenset({'P00249642', 'P00112142'})"
8161,0.031573586827363775,"frozenset({'P00249742', 'P00112142'})"
8162,0.0427771176370735,"frozenset({'P00250242', 'P00112142'})"
8163,0.03530809709726702,"frozenset({'P00250642', 'P00112142'})"
8164,0.0689186895263962,"frozenset({'P00251242', 'P00112142'})"
8165,0.03310134102868783,"frozenset({'P00254242', 'P00112142'})"
8166,0.07248344932948565,"frozenset({'P00255842', 'P00112142'})"
8167,0.03038533355966729,"frozenset({'P00255942', 'P00112142'})"
8168,0.052792395179086744,"frozenset({'P00258742', 'P00112142'})"
8169,0.05567815311492107,"frozenset({'P00112142', 'P00259342'})"
8170,0.0427771176370735,"frozenset({'P00112142', 'P00260042'})"
8171,0.08504498387370565,"frozenset({'P00265242', 'P00112142'})"
8172,0.03225258869461891,"frozenset({'P00266642', 'P00112142'})"
8173,0.038024104566287555,"frozenset({'P00268442', 'P00112142'})"
8174,0.07757596333389917,"frozenset({'P00270942', 'P00112142'})"
8175,0.04956713630962485,"frozenset({'P00271142', 'P00112142'})"
8176,0.03361059242912918,"frozenset({'P00274042', 'P00112142'})"
8177,0.042607367170259716,"frozenset({'P00274942', 'P00112142'})"
8178,0.038024104566287555,"frozenset({'P00275842', 'P00112142'})"
8179,0.051943642845017825,"frozenset({'P00277442', 'P00112142'})"
8180,0.06195892038703107,"frozenset({'P00277642', 'P00112142'})"
8181,0.06060091665252079,"frozenset({'P00278642', 'P00112142'})"
8182,0.037854354099473776,"frozenset({'P00282042', 'P00112142'})"
8183,0.031064335426922423,"frozenset({'P00112142', 'P00282642'})"
8184,0.03174333729417756,"frozenset({'P00283942', 'P00112142'})"
8185,0.03361059242912918,"frozenset({'P00286642', 'P00112142'})"
8186,0.030724834493294856,"frozenset({'P00286742', 'P00112142'})"
8187,0.034119843829570534,"frozenset({'P00112142', 'P00289242'})"
8188,0.03038533355966729,"frozenset({'P00289342', 'P00112142'})"
8189,0.045153624172466475,"frozenset({'P00289942', 'P00112142'})"
8190,0.03615684943133594,"frozenset({'P00293242', 'P00112142'})"
8191,0.030724834493294856,"frozenset({'P00294542', 'P00112142'})"
8192,0.056526905448989986,"frozenset({'P00295942', 'P00112142'})"
8193,0.03530809709726702,"frozenset({'P00296042', 'P00112142'})"
8194,0.03734510269903242,"frozenset({'P00303042', 'P00112142'})"
8195,0.03615684943133594,"frozenset({'P00303242', 'P00112142'})"
8196,0.03819385503310134,"frozenset({'P00303342', 'P00112142'})"
8197,0.037514853165846206,"frozenset({'P00313342', 'P00112142'})"
8198,0.03428959429638431,"frozenset({'P00313542', 'P00112142'})"
8199,0.03734510269903242,"frozenset({'P00317842', 'P00112142'})"
8200,0.04719062977423188,"frozenset({'P00318742', 'P00112142'})"
8201,0.04226786623663215,"frozenset({'P00319042', 'P00112142'})"
8202,0.04141911390256323,"frozenset({'P00321742', 'P00112142'})"
8203,0.05465965031403836,"frozenset({'P00323942', 'P00112142'})"
8204,0.04107961296893566,"frozenset({'P00324942', 'P00112142'})"
8205,0.03259208962824648,"frozenset({'P00326742', 'P00112142'})"
8206,0.05381089797996944,"frozenset({'P00329542', 'P00112142'})"
8207,0.032422339161432695,"frozenset({'P00331942', 'P00112142'})"
8208,0.05975216431845187,"frozenset({'P00334242', 'P00112142'})"
8209,0.04532337463928026,"frozenset({'P00338442', 'P00112142'})"
8210,0.03615684943133594,"frozenset({'P00343042', 'P00112142'})"
8211,0.031573586827363775,"frozenset({'P00345742', 'P00112142'})"
8212,0.03395009336275675,"frozenset({'P00345842', 'P00112142'})"
8213,0.043456119504328636,"frozenset({'P00346142', 'P00112142'})"
8214,0.04040061110168053,"frozenset({'P00346242', 'P00112142'})"
8215,0.03259208962824648,"frozenset({'P00346342', 'P00112142'})"
8216,0.03615684943133594,"frozenset({'P00350942', 'P00112142'})"
8217,0.03479884569682567,"frozenset({'P00351142', 'P00112142'})"
8218,0.031064335426922423,"frozenset({'P00351342', 'P00112142'})"
8219,0.04786963164148701,"frozenset({'P00355142', 'P00112142'})"
8220,0.03428959429638431,"frozenset({'P0096442', 'P00112142'})"
8221,0.06433542692242404,"frozenset({'P0097242', 'P00112142'})"
8222,0.03955185876761161,"frozenset({'P00112442', 'P00112542'})"
8223,0.03038533355966729,"frozenset({'P00112442', 'P00113042'})"
8224,0.031913087760991346,"frozenset({'P00112442', 'P00113142'})"
8225,0.04617212697334918,"frozenset({'P00113242', 'P00112442'})"
8226,0.03225258869461891,"frozenset({'P00112442', 'P00113342'})"
8227,0.03632659989814972,"frozenset({'P00112442', 'P00113642'})"
8228,0.0427771176370735,"frozenset({'P00112442', 'P00114942'})"
8229,0.031913087760991346,"frozenset({'P00115642', 'P00112442'})"
8230,0.031064335426922423,"frozenset({'P00112442', 'P00116142'})"
8231,0.04124936343574945,"frozenset({'P00112442', 'P00116842'})"
8232,0.051943642845017825,"frozenset({'P00112442', 'P00117442'})"
8233,0.031913087760991346,"frozenset({'P00112442', 'P00117542'})"
8234,0.04668137837379053,"frozenset({'P00117942', 'P00112442'})"
8235,0.0354778475640808,"frozenset({'P00112442', 'P00120042'})"
8236,0.03768460363265999,"frozenset({'P00112442', 'P00121642'})"
8237,0.03768460363265999,"frozenset({'P00112442', 'P00126142'})"
8238,0.038872856900356474,"frozenset({'P00128942', 'P00112442'})"
8239,0.0354778475640808,"frozenset({'P00129542', 'P00112442'})"
8240,0.033271091495501615,"frozenset({'P00112442', 'P00129642'})"
8241,0.030215583092853507,"frozenset({'P00112442', 'P00135742'})"
8242,0.031573586827363775,"frozenset({'P00112442', 'P00138542'})"
8243,0.03123408589373621,"frozenset({'P00112442', 'P00140742'})"
8244,0.03428959429638431,"frozenset({'P00112442', 'P00144642'})"
8245,0.04922763537599728,"frozenset({'P00145042', 'P00112442'})"
8246,0.03259208962824648,"frozenset({'P00112442', 'P00145442'})"
8247,0.037854354099473776,"frozenset({'P00112442', 'P00147942'})"
8248,0.056526905448989986,"frozenset({'P00112442', 'P00148642'})"
8249,0.0354778475640808,"frozenset({'P00153742', 'P00112442'})"
8250,0.03174333729417756,"frozenset({'P00112442', 'P00154642'})"
8251,0.0417586148361908,"frozenset({'P00112442', 'P00156442'})"
8252,0.031573586827363775,"frozenset({'P00112442', 'P00157542'})"
8253,0.03598709896452215,"frozenset({'P00112442', 'P00161942'})"
8254,0.03123408589373621,"frozenset({'P00112442', 'P00174442'})"
8255,0.031913087760991346,"frozenset({'P00178242', 'P00112442'})"
8256,0.03462909523001188,"frozenset({'P00178942', 'P00112442'})"
8257,0.039212357833984045,"frozenset({'P00112442', 'P00182142'})"
8258,0.06195892038703107,"frozenset({'P00112442', 'P00184942'})"
8259,0.031064335426922423,"frozenset({'P00199442', 'P00112442'})"
8260,0.03174333729417756,"frozenset({'P00112442', 'P00207942'})"
8261,0.03259208962824648,"frozenset({'P00112442', 'P00210042'})"
8262,0.03004583262603972,"frozenset({'P00112442', 'P00213242'})"
8263,0.030215583092853507,"frozenset({'P00112442', 'P00216342'})"
8264,0.046511627906976744,"frozenset({'P00112442', 'P00220442'})"
8265,0.048548633508742146,"frozenset({'P00112442', 'P00237542'})"
8266,0.03496859616363945,"frozenset({'P00112442', 'P00240142'})"
8267,0.03530809709726702,"frozenset({'P00242742', 'P00112442'})"
8268,0.04362586997114242,"frozenset({'P00251242', 'P00112442'})"
8269,0.05448989984722458,"frozenset({'P00112442', 'P00255842'})"
8270,0.03683585129859107,"frozenset({'P00112442', 'P00258742'})"
8271,0.0364963503649635,"frozenset({'P00112442', 'P00259342'})"
8272,0.03513834663045323,"frozenset({'P00112442', 'P00260042'})"
8273,0.06976744186046512,"frozenset({'P00265242', 'P00112442'})"
8274,0.03395009336275675,"frozenset({'P00268442', 'P00112442'})"
8275,0.04413512137158377,"frozenset({'P00112442', 'P00270942'})"
8276,0.03530809709726702,"frozenset({'P00112442', 'P00271142'})"
8277,0.03717535223221864,"frozenset({'P00112442', 'P00274942'})"
8278,0.033780342895942964,"frozenset({'P00277642', 'P00112442'})"
8279,0.0490578849091835,"frozenset({'P00112442', 'P00278642'})"
8280,0.03140383636054999,"frozenset({'P00289942', 'P00112442'})"
8281,0.0354778475640808,"frozenset({'P00112442', 'P00318742'})"
8282,0.030555084026481074,"frozenset({'P00319042', 'P00112442'})"
8283,0.03038533355966729,"frozenset({'P00112442', 'P00323942'})"
8284,0.03395009336275675,"frozenset({'P00112442', 'P00324942'})"
8285,0.0417586148361908,"frozenset({'P00112442', 'P00334242'})"
8286,0.040061110168052964,"frozenset({'P0097242', 'P00112442'})"
8287,0.032931590561874044,"frozenset({'P00112542', 'P00112642'})"
8288,0.045153624172466475,"frozenset({'P00112542', 'P00113042'})"
8289,0.044304871838397555,"frozenset({'P00112542', 'P00113142'})"
8290,0.05330164657952809,"frozenset({'P00113242', 'P00112542'})"
8291,0.0427771176370735,"frozenset({'P00112542', 'P00113342'})"
8292,0.03496859616363945,"frozenset({'P00112542', 'P00113642'})"
8293,0.03259208962824648,"frozenset({'P00112542', 'P00114042'})"
8294,0.03479884569682567,"frozenset({'P00112542', 'P00114442'})"
8295,0.07418095399762349,"frozenset({'P00112542', 'P00114942'})"
8296,0.03513834663045323,"frozenset({'P00112542', 'P00115142'})"
8297,0.03140383636054999,"frozenset({'P00115642', 'P00112542'})"
8298,0.03683585129859107,"frozenset({'P00112542', 'P00116142'})"
8299,0.04243761670344594,"frozenset({'P00116742', 'P00112542'})"
8300,0.046002376506535395,"frozenset({'P00112542', 'P00116842'})"
8301,0.05465965031403836,"frozenset({'P00117442', 'P00112542'})"
8302,0.031573586827363775,"frozenset({'P00112542', 'P00117542'})"
8303,0.06671193345781701,"frozenset({'P00117942', 'P00112542'})"
8304,0.03038533355966729,"frozenset({'P00118542', 'P00112542'})"
8305,0.04040061110168053,"frozenset({'P00118742', 'P00112542'})"
8306,0.03310134102868783,"frozenset({'P00119742', 'P00112542'})"
8307,0.051434391444576476,"frozenset({'P00112542', 'P00120042'})"
8308,0.03564759803089459,"frozenset({'P00120342', 'P00112542'})"
8309,0.04328636903751485,"frozenset({'P00121342', 'P00112542'})"
8310,0.039212357833984045,"frozenset({'P00112542', 'P00121642'})"
8311,0.0407401120353081,"frozenset({'P00112542', 'P00122442'})"
8312,0.044304871838397555,"frozenset({'P00125942', 'P00112542'})"
8313,0.03513834663045323,"frozenset({'P00127242', 'P00112542'})"
8314,0.03310134102868783,"frozenset({'P00112542', 'P00127342'})"
