User_ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1002924,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
1002925,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
1002926,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0
1002927,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
1002928,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1
1002929,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0
1002930,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
1002931,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1
1002932,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
1002933,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1
1002934,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0
1002935,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0
1002936,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
1002937,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0
1002938,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0
1002939,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0
1002940,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1002941,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1002942,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0
1002943,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1002945,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1
1002946,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0
1002947,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0
1002948,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
1002949,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1002950,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
1002951,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0
1002952,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1
1002953,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0
1002954,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1002955,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0
1002956,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1002957,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1002958,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
1002959,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
1002960,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1002961,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0
1002962,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
1002963,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0
1002964,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0
1002965,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1002966,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0
1002967,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0
1002968,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1
1002969,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1
1002970,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0
1002971,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1002972,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
1002973,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
1002974,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1
1002975,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0
1002977,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1002978,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
1002979,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1002980,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0
1002981,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1002982,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0
1002983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002984,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1002985,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
1002986,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
1002987,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
1002988,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0
1002989,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0
1002990,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0
1002991,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
1002992,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
1002993,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1002994,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1002995,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0
1002996,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0
1002997,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0
1002998,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1002999,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1003000,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0
1003001,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1
1003002,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1
1003003,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0
1003004,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0
1003005,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0
1003006,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
1003007,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0
1003008,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
1003009,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1003010,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0
1003011,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0
1003012,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0
1003013,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
1003014,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1
1003015,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1003016,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1003017,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1
1003018,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1
1003019,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
1003020,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1
1003021,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
1003022,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1003023,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0
1003024,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0
1003025,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1003026,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0
1003027,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1003028,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1003029,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1
1003030,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1003031,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0
1003032,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
1003033,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0
1003034,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
1003035,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1003036,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
1003037,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1003038,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0
1003039,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1
1003040,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1003041,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0
1003042,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1003043,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1003044,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1
1003045,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0
1003046,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0
1003047,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1003048,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0
1003049,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0
1003050,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0
1003051,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0
1003052,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0
1003053,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0
1003054,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
1003055,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1
1003056,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0
1003057,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0
1003058,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1
1003059,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0
1003060,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1003061,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1003062,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0
1003063,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0
1003064,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
1003065,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0
1003066,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0
1003067,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1
1003068,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0
1003069,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0
1003070,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
1003071,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1003072,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1003073,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1003074,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0
1003075,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
1003077,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0
1003078,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1003079,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0
1003080,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
1003081,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0
1003082,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0
1003083,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0
1003084,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0
1003085,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1003086,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0
1003087,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0
1003088,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
1003089,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1003090,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0
1003091,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0
1003092,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1003093,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0
1003094,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0
1003095,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1003096,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0
1003097,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1003098,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0
1003099,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0
1003100,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0
1003101,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1
1003102,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
1003103,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0
1003104,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0
1003105,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0
1003106,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0
1003108,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1
1003109,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0
1003110,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1003111,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1003112,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0
1003113,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1003114,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
1003115,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0
1003116,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1003117,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0
1003118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1003119,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0
1003120,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0
1003121,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0
1003122,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
1003123,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0
1003124,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
1003125,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1
1003126,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0
1003127,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1003128,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0
1003129,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1
1003130,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0
1003131,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1003132,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1003133,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1003134,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0
1003135,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0
1003136,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1003138,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0
1003140,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
1003141,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1003142,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0
1003143,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0
1003144,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1003145,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0
1003146,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1
1003147,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0
1003148,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
1003149,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1003150,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1003151,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
1003152,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1003153,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1003154,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0
1003155,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
1003156,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1003157,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1
1003158,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1
1003159,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0
1003160,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1003161,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1
1003164,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1003165,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1003166,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1003167,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0
1003168,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1003169,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0
1003170,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
1003171,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0
1003172,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1
1003173,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0
1003174,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0
1003175,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1003176,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1003177,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1003178,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0
1003180,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0
1003181,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1
1003182,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0
1003183,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1
1003184,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1
1003185,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1
1003186,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0
1003187,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1003188,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1003189,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0
1003190,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1003191,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0
1003192,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0
1003193,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0
1003194,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1003195,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1
1003196,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0
1003197,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0
1003198,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
1003199,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1
1003200,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0
1003201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1003202,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0
1003203,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0
1003204,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1003205,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1
1003206,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0
1003207,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
1003208,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1
1003209,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1003211,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0
1003212,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1003213,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
1003214,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1003215,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
1003216,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1003217,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
1003218,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1003219,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0
1003220,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0
1003221,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1003222,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
1003223,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
1003224,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0
1003225,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1003226,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1003227,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0
1003229,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0
1003230,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0
1003231,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0
1003232,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1003233,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1
1003234,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1003235,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1003237,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0
1003238,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
1003239,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0
1003240,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1003241,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1003242,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
1003243,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0
1003244,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1003245,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0
1003246,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0
1003247,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1003248,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0
1003249,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1003250,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
1003251,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
1003252,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1003253,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0
1003254,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1003255,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1003256,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0
1003257,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0
1003258,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
1003259,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1003260,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1
1003261,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1
1003262,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1003263,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
1003264,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1003265,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0
1003266,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
1003267,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0
1003268,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0
1003269,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0
1003270,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0
1003272,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1003273,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1003274,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
1003275,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1003276,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1003277,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0
1003278,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1003279,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1003280,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1
1003281,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1003282,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1
1003283,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1
1003284,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0
